level,group,target,week,mean,p05,p25,p50,p75,p95
state,Edo,deaths,2,1.9779711496349246,0.6033457216903108,0.6033457216903108,1.094201195709533,2.3918391926596136,5.629038449307757
state,Edo,cases,3,773.7590150267547,192.69802815134207,271.5828998593801,511.77065203587085,1077.2920468125378,2036.0498416848925
state,Edo,hospitalizations,3,9.495576927972964,2.271468604642158,3.091971125768221,6.141244434124871,13.007644394676081,26.282792093941612
state,Edo,deaths,3,0.507091097762199,0.0,0.0,0.0,0.5078213680025161,2.5685144539296942
state,Edo,cases,4,769.1628851851095,202.6450394422531,283.77717344566224,509.2133957458717,1097.966654620293,1995.5228055996006
state,Edo,hospitalizations,4,11.587759574897252,3.145180442836809,3.958898190250819,6.945421803342062,14.943227113686547,34.93528022971448
state,Edo,deaths,4,1.6825114942485333,0.6065518863295613,0.6065518863295613,0.8686282631656759,2.0217396012392705,5.080229285340899
state,Edo,cases,5,716.2385475162098,195.1454561879285,261.8995366052896,448.83973655290123,983.6640294159016,1919.9229271394145
state,Edo,hospitalizations,5,8.833364447600886,2.5721144275754426,3.01984624627569,5.6483266784249935,12.758984651014725,24.34093619580222
state,Edo,deaths,5,1.1942598846198107,0.4140052482261173,0.4140052482261173,0.6278008189024769,1.4422477611289217,3.589830848847411
state,Edo,cases,6,632.7232205094886,176.68324167494825,238.68664284156222,408.2486672526502,860.2976047943885,1597.6782190896345
state,Edo,hospitalizations,6,7.98439041373625,2.0456222657466747,2.4100897792635063,4.9611461564412265,10.696400180824,23.453493781502928
state,Edo,deaths,6,1.5698244998578348,0.4774183419483764,0.4774183419483764,0.7944099014118127,1.847227302602506,5.207945370919967
state,Edo,cases,7,1043.0769566047472,324.6384583848125,432.6727178042562,669.7769206579769,1456.7715273742956,2526.8736529614034
state,Edo,hospitalizations,7,12.960886963967052,3.3898572119748707,4.50693443884431,7.976090608053136,18.479752787590037,34.5877547731842
state,Edo,deaths,7,1.1746434201090297,0.3746338670874724,0.3746338670874724,0.451457089135105,1.1825534804128783,4.122353787184877
state,Edo,cases,8,1220.7075952378088,321.31913535185976,443.8954440688557,771.0220020204523,1618.2068963169654,3667.932806814396
state,Edo,hospitalizations,8,17.945653722964657,4.925926755839013,6.486444453840225,11.583747797910268,25.11294974965589,49.38062276700643
state,Edo,deaths,8,1.7101378159466536,0.6100968876752815,0.6100968876752815,0.8976454944026531,2.053738961950251,5.3821819297918845
state,Edo,cases,9,2296.1790494798224,621.9143462364063,825.9274716269101,1479.7008841804413,3257.202253825459,6199.073545921803
state,Edo,hospitalizations,9,35.278023218620405,9.228813416014344,13.281133815466523,22.441518539548824,46.65650231863454,92.85558211938408
state,Edo,deaths,9,1.9326313461780846,0.5305155869050957,0.5305155869050957,1.1139975647775364,2.3985047271293167,6.382561769393356
state,Edo,cases,10,4492.4775874043335,1212.2348569008586,1633.5945141842208,2935.523115199854,6391.733220744179,11857.620613129466
state,Edo,hospitalizations,10,60.78965704515313,14.551461818842325,21.371575683996234,40.63488044087028,82.67580648722851,162.5113140048618
state,Edo,deaths,10,2.9118670555856596,0.7275515789891212,0.9358825269722165,2.045897441401587,3.9094485704911692,8.229086287738435
state,Edo,cases,11,11233.62768166098,2912.3890746439106,4029.854849131453,7326.912816215341,15232.207572529733,29785.101796887342
state,Edo,hospitalizations,11,196.13740479340223,51.669460229232584,71.93449513953422,131.5316101151304,264.0912064177292,534.1151826073041
state,Edo,deaths,11,8.365148756640824,1.875335514831507,3.712874236199586,6.276343624035404,10.78324629962438,20.26922045669576
state,Edo,cases,12,41609.719596025585,11138.040734670405,15217.190661060486,26670.996732383803,59309.47913017227,107920.72292062832
state,Edo,hospitalizations,12,425.11321741060647,114.8096926987181,163.2989936848207,282.8765783654423,567.8269313718681,1105.2975693635299
state,Edo,deaths,12,22.00724573225507,5.250345769133187,9.590014549848854,16.3573969674282,26.80309563531155,59.532048487178
state,Edo,cases,13,103919.66488962973,32125.304386622833,41633.72157990419,64753.386523348214,140617.19905953947,273411.99625814724
state,Edo,hospitalizations,13,1153.375184679379,360.18951488280373,477.9443475825748,762.8138486077552,1600.4555861811946,2852.4680677989395
state,Edo,deaths,13,56.73302998212059,15.109922151227222,27.04678704041288,43.63518150587456,71.84180410100114,137.15599275688876
state,Edo,cases,14,138118.20274149245,34255.277494629176,48021.90184362246,92058.33025262295,191560.6069732427,370012.5904552488
state,Edo,hospitalizations,14,1984.5806248460808,600.0923765548755,811.1720698217905,1296.7100592474712,2671.6617443514715,5255.070658662354
state,Edo,deaths,14,107.78327680797553,26.707249648181342,48.90731230403826,79.97233009301496,132.27359497169377,268.67046608910294
state,Edo,cases,15,183290.8249705072,43456.434513902816,61554.94984000273,121492.56256277476,261840.4284311506,492145.9325475225
state,Edo,hospitalizations,15,2183.6655988069633,537.1047884281055,768.7766762552671,1436.7151381982296,3083.929412248958,5845.930768938769
state,Edo,deaths,15,213.2139802701028,60.61568387727716,101.07431907898726,156.89793690384994,254.70513883600162,538.961369581645
state,Edo,cases,16,186009.29522056473,54305.21905780993,71093.27807357511,120518.98898806988,263551.88510183175,466192.5216855053
state,Edo,hospitalizations,16,2029.0574014121917,603.147547987294,804.9622361155241,1299.3903985292648,2638.58156814214,5586.808301449976
state,Edo,deaths,16,223.97684559651717,65.246385123542,104.38299442795378,165.772180041549,260.66555728482444,579.3573037475185
state,Edo,cases,17,95096.23638509052,23741.22985041223,34135.858363567815,62197.10156128332,133776.15721871424,258612.1589018647
state,Edo,hospitalizations,17,862.1665804220307,232.35536635035444,328.6187932144081,556.103187241366,1170.9409871869952,2298.8690740974066
state,Edo,deaths,17,223.44207072819268,69.75174243660422,106.69801240337621,168.72385793150818,249.14565945804804,552.021060293846
state,Edo,cases,18,36583.60739376449,8859.272898994559,12012.89940884163,22804.498602055282,52053.4123371091,95901.7852698949
state,Edo,hospitalizations,18,748.6207714173258,160.27145188606863,237.06244654326102,489.19690909600445,1042.5494971588269,2123.1792347622604
state,Edo,deaths,18,91.63520801791941,21.485401904857664,38.442626755186765,65.4408095301003,111.38781956993262,241.26545530039738
state,Edo,cases,19,5816.542187732643,1795.5761711102928,2374.71812085083,3767.0742985043,8103.221728491097,14838.6036818496
state,Edo,hospitalizations,19,91.26977795627778,23.946134579025273,33.5152077019696,61.048468029555224,120.99794128389021,245.14941363816143
state,Edo,deaths,19,33.37184496004507,9.689379700497883,15.49007921109239,24.97479869414063,41.83886474246998,83.31767734023978
state,Edo,cases,20,3090.0242971327502,830.293167426892,1137.2811702664367,1890.7931551964239,4254.476754841464,8511.90676813639
state,Edo,hospitalizations,20,36.08390850016266,11.826229158367445,15.822439450504294,23.87929496623389,49.004417875689356,89.83295859476198
state,Edo,deaths,20,9.550834132020766,2.065159216421299,3.8999503656442074,6.756867181371241,11.73659559522196,25.81923481030331
state,Edo,cases,21,3255.393248294196,1053.9804347455001,1348.1588407976137,2064.7911620645145,4471.3558738547335,8301.681221252844
state,Edo,hospitalizations,21,29.62726030259856,6.877185491560939,10.142828451998795,18.797233767893434,40.471341060480306,82.01453035363409
state,Edo,deaths,21,2.342922174113306,0.5948835658278234,0.5948835658278234,1.4120919586089622,3.0212102010657853,7.312742167226076
state,Edo,cases,22,4524.566515002975,1328.3485326376062,1801.0343023240223,2909.1699708562633,6198.895643253078,12011.613915558244
state,Edo,hospitalizations,22,50.90052601951336,14.61008213329317,19.627645256702845,31.674635187169457,70.16670119866842,139.7525863780619
state,Edo,deaths,22,3.920569788771727,0.9152522098076163,1.3125887637587792,2.675626784324751,4.846219657602086,10.808455801181674
state,Edo,cases,23,5247.861119663261,1190.8315417607332,1671.9847161527991,3328.40097841492,7171.677258549249,14432.220350510132
state,Edo,hospitalizations,23,62.69450422607145,16.038666738225725,22.409209248009375,40.77282366501215,86.13851538828416,170.19420594828392
state,Edo,deaths,23,5.8777755994251075,1.6360637097302275,2.4428282194649116,4.219309143799222,7.419434437655853,14.759930898881532
state,Edo,cases,24,9371.483959847172,3142.7232175963563,4021.7328221853113,5903.491756318779,12600.2576288666,23988.373946544205
state,Edo,hospitalizations,24,119.88028207439076,26.699269614319757,41.92041673613424,81.01311796648179,159.73112636060546,329.755766761558
state,Edo,deaths,24,8.159475172977741,1.6195005511159313,3.1612516859969775,5.959933055191536,10.09905564610322,22.66757376356538
state,Edo,cases,25,13561.943921682474,3665.249334594955,4956.008012254553,8596.41738705803,18617.790283361544,35810.39352017775
state,Edo,hospitalizations,25,202.214671529459,44.7882965806565,69.16045311082186,136.0838753118621,290.8317554781015,539.0861687630617
state,Edo,deaths,25,10.118166509234454,2.601223008960549,4.359773191308067,7.292691027094852,11.811908941848339,27.938410618088813
state,Edo,cases,26,19979.79741664294,4076.073570023338,6071.975889050243,13610.25306104689,28868.512746302957,53928.34047653598
state,Edo,hospitalizations,26,350.3265448890376,113.08971044148807,145.3492217247042,217.74072778210288,470.16694525965346,952.1996740939054
state,Edo,deaths,26,16.019234024341394,4.105202338345242,7.487691405520235,11.888628349426249,19.311109629635407,39.26318693835355
state,Edo,cases,27,28871.726692684013,7337.350071889771,10185.547920254434,18861.76568029307,40180.53144678088,76104.58158659902
state,Edo,hospitalizations,27,351.5333781071138,109.1938045023923,148.4527963784401,240.96898667144077,464.0356982911918,912.1741551220653
state,Edo,deaths,27,28.1243561642643,7.381495929509631,12.517765101989248,20.75461198185312,34.13953038925612,72.9788837898282
state,Edo,cases,28,31537.27158759683,9646.337352839579,12648.117039514193,20161.66576873938,42731.546567526646,86989.67871143689
state,Edo,hospitalizations,28,347.15193232409086,84.46791558166994,126.02781402828057,233.52993609874196,464.6735641157153,926.8770949686934
state,Edo,deaths,28,38.02585545472286,10.047927543327512,16.752960375232522,28.5235818120372,45.43723325294648,99.93414015862537
state,Edo,cases,29,39238.69835004951,12328.088051149187,15981.761817451534,25075.107821753485,54675.93380110838,101117.23269986575
state,Edo,hospitalizations,29,450.6564618907912,101.8978685915483,156.82775140356185,303.730858013137,633.9470362983319,1209.1992431757578
state,Edo,deaths,29,43.91507149414648,11.005677886649558,19.7155296357492,32.81867834292875,56.29727938928321,108.83507449961395
state,Edo,cases,30,20810.96000274613,3765.001333819177,6352.725959069997,14192.353422864417,29301.87847154311,57958.49735602857
state,Edo,hospitalizations,30,307.7135032128056,85.51155739206455,117.92420126833278,198.15856084964358,433.9643212657547,799.4762953639761
state,Edo,deaths,30,34.83382718962725,9.68853187505629,16.311792650443678,26.636755140280375,44.29758714845043,83.23455693242335
state,Edo,cases,31,17509.629551423677,4349.871120649978,5972.469237731462,11645.586832790863,25379.19467231086,47184.71310926163
state,Edo,hospitalizations,31,223.00742111882798,60.682183964168296,85.18246420131752,144.63376282797265,305.16920469358377,585.7782900528995
state,Edo,deaths,31,22.670889607179845,5.557991420864723,9.882475868933831,17.42470453220746,26.5035686483793,55.44547437647745
state,Edo,cases,32,13575.592775464022,3319.172582374792,4599.70848736068,8839.510378879064,18635.71704485958,35984.920168183955
state,Edo,hospitalizations,32,160.20672839739296,34.47384750101869,55.13982343239888,103.99912197398234,219.7832504147854,441.742027451938
state,Edo,deaths,32,18.65780329360469,5.211541312149998,8.870147662796686,14.343588368224117,22.676253584528823,47.736167018039154
state,Edo,cases,33,11523.442370226798,2354.14863361392,3560.0195808762114,7847.972357403849,16450.776594703406,31336.263795201165
state,Edo,hospitalizations,33,131.72650113260264,36.436958289491216,50.29662079520172,86.81676820574937,177.70036429071342,350.7487671707911
state,Edo,deaths,33,14.7430311222503,3.484106117787741,6.536205229831222,10.751729071642732,17.709410608319338,39.44617531462177
state,Edo,cases,34,9369.41291113063,2465.5082159656663,3320.4248473551525,6002.443401002938,12678.756059441746,24890.682086701454
state,Edo,hospitalizations,34,105.76746238053165,28.683306372502894,40.25876473285068,67.27792683449212,147.6512921818823,273.68790931334667
state,Edo,deaths,34,10.63421639683341,2.635995992548504,4.90930180098491,8.199700397605703,12.732946065637455,28.710002264243126
state,Edo,cases,35,7736.005691254368,2375.4496061955488,3043.926901009254,4814.386732341519,10542.313439897864,20626.949301956112
state,Edo,hospitalizations,35,82.97185894517757,24.516358403695335,32.0838847205317,53.48581062321965,114.57769828149588,212.55962217847983
state,Edo,deaths,35,8.88061254404873,1.8479111155309957,3.737684448299318,6.44209676759085,10.6688926452832,23.4325299765439
state,Edo,cases,36,5889.250137402952,1183.485118139302,1810.5196215336853,4066.2107153106504,8390.952934969964,15560.510134571725
state,Edo,hospitalizations,36,67.6926274516164,19.27013734810587,26.249363626223104,44.12689453279947,91.23919855498066,177.24973206722802
state,Edo,deaths,36,6.785438884399792,1.6414039629146266,2.892935661128712,4.980383515058488,8.283774495201854,16.766298391864527
state,Edo,cases,37,5040.522666821614,1407.5332084617846,1923.542380818643,3320.752388378991,7126.872900662778,13493.505144141562
state,Edo,hospitalizations,37,60.628972601747314,16.466600000655372,23.419138819603603,38.74006319931045,81.45999184646638,158.11794331716106
state,Edo,deaths,37,6.367625260796245,1.4457818907305242,2.4969429092241735,4.550183284390363,7.597695719998789,19.06466829270545
state,Edo,cases,38,4602.2873513248205,1313.8753214221579,1749.9332301133725,2960.4560527085787,6168.45616617192,12463.25153909849
state,Edo,hospitalizations,38,51.2298008268385,13.219805729182598,18.268795272514538,33.34351009160839,71.12995140917947,138.50549600790256
state,Edo,deaths,38,4.919812043653294,1.021935345691746,1.8153049251236888,3.673979949820588,6.186459515721776,12.782279979177412
state,Edo,cases,39,4467.569522995266,1275.5983268675814,1696.4975574165735,2988.153594457108,6074.552088782141,11703.282343371407
state,Edo,hospitalizations,39,54.02341600878434,13.265289479465162,19.372429055127363,35.09786963987035,76.34611366682125,145.65398043759632
state,Edo,deaths,39,5.930185930687124,1.1486122048816707,2.164269999598518,4.039571124463506,7.540321310881485,17.226321558778317
state,Edo,cases,40,4943.76309488014,987.9657854309812,1539.9502883416123,3353.5485152012843,7092.023556068132,14021.120035885178
state,Edo,hospitalizations,40,52.542531158498285,13.640464278756106,18.976144428243792,34.411078724768004,71.56410840634095,146.2050049434559
state,Edo,deaths,40,5.735271227284131,1.1005562380647995,2.0652393147880885,3.855632145072449,6.987006787463574,15.977518176821752
state,Edo,cases,41,5040.284560310128,1257.062592393759,1788.6714134323688,3248.580850033669,7096.991719372158,13154.755009402994
state,Edo,hospitalizations,41,51.72801208523473,12.093997342881758,18.38670581191046,32.308716854871385,71.13599896878691,136.66226851944677
state,Edo,deaths,41,5.238953765860759,1.117271499074942,1.817792686245046,3.6602148390515463,6.61145849560393,15.05951330466969
state,Edo,cases,42,4262.772792618357,1253.7821082825676,1674.9073976764248,2694.3421386104933,5899.75072917931,11166.076866044208
state,Edo,hospitalizations,42,39.216294726837994,7.875070926104099,12.900465535524589,26.234652898877663,54.030184318934204,108.78975142604469
state,Edo,deaths,42,4.3696639434183435,1.110112085075156,1.6323937192994553,3.089935480677864,5.5249260179633835,11.846742555791602
state,Edo,cases,43,3199.585245933395,960.8335431808804,1219.2280716410496,1945.2849930630491,4409.453173662751,8520.480019120247
state,Edo,hospitalizations,43,30.332536890911193,7.243684925298888,10.772483681738922,19.56276025578236,42.07101384644335,82.66932045192625
state,Edo,deaths,43,3.2112241123820273,0.6211127970884649,0.8144415191534051,2.0380215020584345,4.054258216493944,9.751054711692218
state,Edo,cases,44,2014.3011584572996,495.630889672039,674.9433928893814,1305.054310400954,2786.756188739967,5755.870923243327
state,Edo,hospitalizations,44,21.20816421476673,4.717228122540623,7.124713713603139,14.289234902587088,29.523139971040543,58.60101252500962
state,Edo,deaths,44,2.1077003635171168,0.6689461215054961,0.6689461215054961,1.3278484260006052,2.416184783520433,6.508971985402561
state,Edo,cases,45,1394.6615626871087,383.6337418503258,524.3232580951933,912.989310929144,1996.7823478911932,3438.635111959329
state,Edo,hospitalizations,45,14.83494422141938,4.737075571026134,5.837098375689429,9.03358939216109,20.60434033325038,41.468704393733994
state,Edo,deaths,45,1.9096990734044357,0.4952161110544623,0.4952161110544623,1.0945907156257166,2.3709594847393043,6.41133510499248
state,Edo,cases,46,845.7265543650593,193.61257153642654,280.4675268167175,580.3561912717471,1203.7390018910223,2308.70966882054
state,Edo,hospitalizations,46,11.443801945324108,2.8684052347812905,3.7248920298745265,7.3166664797057575,15.666867537716406,31.047856527351513
state,Edo,deaths,46,1.7725607015118021,0.44420020274403554,0.44420020274403554,0.8522916493799451,2.086901387211551,5.871701155262079
state,Edo,cases,47,666.5661014623959,223.14882180460583,284.2315668945246,424.55842666509284,919.133656156539,1728.5353665248972
state,Edo,hospitalizations,47,10.364859174211546,2.4174862366378784,3.264591042540064,6.776815370173065,13.797998267227957,29.955664045440507
state,Edo,deaths,47,0.9414922077464041,0.2715671788770379,0.2715671788770379,0.3360207948955354,1.1223159917114442,3.126203935109289
state,Edo,cases,48,495.1688235846032,148.3657723480217,195.243420518148,303.9605183718918,684.9205536951846,1319.0330867770695
state,Edo,hospitalizations,48,6.901553160091173,1.8153420448354622,2.0267455604528797,3.982219063295206,9.597739535685182,18.594102733437182
state,Edo,deaths,48,0.8340527667878924,0.2439657287664991,0.2439657287664991,0.25153399798228987,1.038523673512378,2.87009502819271
state,Edo,cases,49,429.85562509333573,112.55303533202158,156.66879270746495,283.265291171862,618.5327707365004,1106.6040805469986
state,Edo,hospitalizations,49,5.967360378143965,1.8427967043768585,1.8427967043768585,3.3982410940413303,8.205770170097777,17.364527081603253
state,Edo,deaths,49,1.169595615961775,0.36821839203721696,0.36821839203721696,0.48376912265448935,1.3517892865330476,4.014381642234189
state,Edo,cases,50,351.7392806224517,89.70541126418864,123.22539005424782,231.54377000748863,490.55024645369656,921.1981781725566
state,Edo,hospitalizations,50,7.203765998050445,1.996272659469997,2.2298828871343757,4.329984439583523,9.829859910120824,20.670608888379842
state,Edo,deaths,50,0.9141400846508371,0.3017644480931135,0.3017644480931135,0.3500156461064121,1.0468375435429595,3.167820366258543
state,Edo,cases,51,454.60757141709104,136.59441993807886,174.5924248341168,281.4322152993368,618.7057380520488,1187.3098863346188
state,Edo,hospitalizations,51,7.071028841720406,1.9110895376400099,2.04034393213759,4.321853755773915,10.070505160072072,19.55162882852113
state,Edo,deaths,51,0.5930621144735383,0.0,0.0,0.0,0.6106999324202174,2.9926773168239302
state,Edo,cases,52,283.85065731519427,91.56910707346636,116.22467665355784,181.60496209976154,388.3287547089702,707.4653799118481
state,Edo,hospitalizations,52,6.422250099408585,1.7477778279026879,1.848579400979135,3.719747941501348,9.306210849511636,18.338684454773784
state,Edo,deaths,52,0.561702812345399,0.0,0.0,0.0,0.58537441509982,2.666664796344567
state,Ondo,cases,1,654.2489919444685,154.83468191544455,226.54346023902497,416.6771733953746,913.5833301572254,1773.677170265469
state,Ondo,hospitalizations,1,8.976225491881513,2.3606052512092877,2.8539343118006064,5.407792599514528,12.345385578445699,26.40769996402903
state,Ondo,deaths,1,1.625008697837723,0.515909369140957,0.515909369140957,0.8098168918891253,1.7927044500412745,5.332864348222902
state,Ondo,cases,2,1096.3863274255925,326.52847686989395,435.7853740355048,696.467023952648,1482.0176570477593,2853.2946979790568
state,Ondo,hospitalizations,2,20.580983559310308,6.503226998611127,8.399153037442467,13.584138242609127,27.54782662386031,54.4698988275709
state,Ondo,deaths,2,0.5358180217823552,0.0,0.0,0.0,0.5695435497820758,2.3916475875101093
state,Ondo,cases,3,688.1523237036849,171.29544104460578,241.4639600140614,455.11226139184834,958.146593042743,1810.9668240954757
state,Ondo,hospitalizations,3,14.549361244148189,3.377641137189787,5.08470219590154,9.618927737822581,19.829165697422177,39.56911934664877
state,Ondo,deaths,3,1.1486045062315202,0.4147024489619235,0.4147024489619235,0.4984525886308853,1.2676886557123317,3.800107910141297
state,Ondo,cases,4,549.6885875056374,144.6120533463905,202.62385985523954,363.817234944031,784.7927282527863,1426.5711604489734
state,Ondo,hospitalizations,4,15.002745081344605,4.006966327470355,5.317646453303889,9.12248365465,19.311704004535265,44.7816206305809
state,Ondo,deaths,4,0.5491330901545285,0.0,0.0,0.0,0.6156133288659007,2.661556453422651
state,Ondo,cases,5,688.7538094878716,187.62911940228986,251.82516885638583,431.60177945102953,945.9314884249809,1846.3127403920791
state,Ondo,hospitalizations,5,17.592168081520477,4.895587170378893,6.651101171542184,11.65397155058354,25.18791295317367,47.232209576500544
state,Ondo,deaths,5,0.9536133020444494,0.3566058055724798,0.3566058055724798,0.4021156128417421,1.1036441784170181,2.95347724287954
state,Ondo,cases,6,663.4622432051275,185.30184522570624,250.3127485541237,428.09945331146855,902.0752227901265,1675.222807119898
state,Ondo,hospitalizations,6,11.842723492464977,2.939794519877127,3.90069130221783,7.566852784277778,15.809072588641051,34.14248364151027
state,Ondo,deaths,6,1.060071095971904,0.36306324126279516,0.36306324126279516,0.3645983359203885,1.165236402263255,3.720968111007939
state,Ondo,cases,7,644.1195612673357,200.20714098329577,266.9598967046322,413.4630431939953,899.7352592340928,1560.9353838062702
state,Ondo,hospitalizations,7,11.697042815536618,3.0802274790980544,4.003930762687656,7.156214028168979,16.700471161561282,31.33716741358057
state,Ondo,deaths,7,1.4759691807722584,0.44023660689461375,0.44023660689461375,0.705624077560443,1.5647439353331376,5.01933740832224
state,Ondo,cases,8,1100.0845383539734,289.49554716279914,399.96950903623394,694.7978267527537,1458.3374755795737,3305.6874607230516
state,Ondo,hospitalizations,8,16.098976928781234,4.443812038966707,5.753724454712129,10.352139958920251,22.55719973564421,44.44972531661821
state,Ondo,deaths,8,0.7022907607482175,0.0,0.0,0.0,0.8534427314393227,3.3779852946486963
state,Ondo,cases,9,1624.070422669428,439.66207209858993,583.9850389929338,1046.477432047354,2303.917466039745,4385.056080449723
state,Ondo,hospitalizations,9,37.859155607190914,9.957074638668683,14.297908249640766,24.110485237656626,50.04950414929278,99.53782161357468
state,Ondo,deaths,9,1.5778978269133181,0.4581874373014584,0.4581874373014584,0.8257844831997705,1.9351676180983421,5.376055937529274
state,Ondo,cases,10,2477.9088591014447,668.3031346973955,900.7538740168811,1618.9865301720652,3525.667866152395,6541.024328108547
state,Ondo,hospitalizations,10,53.347148085955624,12.67812477671985,18.676684238569628,35.619521455149595,72.59617605453994,142.81465751689763
state,Ondo,deaths,10,4.047386172174311,0.948558193961988,1.5239409638265564,2.9711424721580197,5.4007801011782295,11.032583907219339
state,Ondo,cases,11,6334.149477381906,1641.84529907197,2271.9785725397633,4131.172811007061,8588.92836491526,16795.231488812173
state,Ondo,hospitalizations,11,105.8123346456624,27.53719220615143,38.51712619033672,70.80783730810043,142.63083799944852,288.9343329518104
state,Ondo,deaths,11,8.86450542040839,1.9759365072045885,3.965692903228249,6.666677718194166,11.41534986815578,21.41019212177816
state,Ondo,cases,12,18704.824718370717,5006.482339561308,6840.237301354753,11989.220323240503,26661.634949421907,48514.49917561778
state,Ondo,hospitalizations,12,342.5464859597746,92.36958193528142,131.46325065940658,227.8706309941955,457.6069744083536,890.9334741368679
state,Ondo,deaths,12,39.290114921681685,9.946053602660726,17.54599268540603,29.397517933552482,47.69077430035182,105.00806289655843
state,Ondo,cases,13,45076.28266250586,13934.30829768597,18058.73927539179,28087.270875193473,60994.43640556438,118596.34470541331
state,Ondo,hospitalizations,13,952.1189650083372,297.21896829199136,394.44417354335695,629.6489211705098,1321.2544204567102,2354.9883888358563
state,Ondo,deaths,13,81.16894338630661,21.92856068028901,38.91778808777558,62.52733787451582,102.67261304638274,195.63149415222853
state,Ondo,cases,14,58745.05149501829,14569.175629333924,20424.515124973652,39154.46895922552,81475.63615450269,157376.37408913288
state,Ondo,hospitalizations,14,1545.3402815811492,467.1216885313842,631.5073741278711,1009.6370465732066,2080.4287078632183,4092.348656117357
state,Ondo,deaths,14,127.90284609457474,31.83173151152613,58.13771662051703,94.94823864630793,156.92267162012365,318.5462722445524
state,Ondo,cases,15,102147.98894769643,24217.936106780413,34304.28361471192,67707.66393762002,145923.87789985392,274273.706913572
state,Ondo,hospitalizations,15,2893.9469274638504,712.054119021341,1019.0474731581231,1904.1469589525004,4086.905686028103,7746.892525920973
state,Ondo,deaths,15,152.22909084000005,43.074225268096264,72.01463280250822,111.94574372214952,181.9080711611471,385.238982373571
state,Ondo,cases,16,165924.66645930405,48441.45625957086,63416.80951862531,107505.73488691195,235094.52552421915,415854.85729518
state,Ondo,hospitalizations,16,3530.3026207834782,1049.919948403107,1400.9783650784466,2261.040481798018,4590.575244556101,9719.041455783194
state,Ondo,deaths,16,127.09113634677551,36.717547007299586,59.00007455038954,93.95216272550381,147.97994718770437,329.42789948923166
state,Ondo,cases,17,163195.64279580355,40743.10941221699,58581.36151017685,106737.34223709657,229574.3669691647,443805.7910269884
state,Ondo,hospitalizations,17,3131.912657893146,845.9766990618052,1195.3703333323879,2021.03800129487,4252.6270939344795,8346.506839541737
state,Ondo,deaths,17,91.32210905235728,28.103055677947694,43.30055209153652,68.81429314878996,101.89503557212936,226.47994826036614
state,Ondo,cases,18,79116.41675162481,19160.115928836196,25980.10938053765,49317.88752303334,112571.22444152636,207397.17016959685
state,Ondo,hospitalizations,18,2164.9258099952376,464.97161307978115,686.8485989439098,1415.3563469345797,3014.1923160164642,6136.5228716363345
state,Ondo,deaths,18,26.67085890352718,5.716298064386793,10.781352134647044,18.84559948412134,32.569784442017024,71.36370581173937
state,Ondo,cases,19,23214.32748317326,7168.3685778059735,9479.476875537137,15035.776012586068,32339.489394284326,59217.523575316176
state,Ondo,hospitalizations,19,701.7152523276793,188.98668517016057,261.8635662364419,471.55348212278034,928.1212788372552,1873.6435847825983
state,Ondo,deaths,19,5.990625926214517,1.440539085769653,2.3394521996122113,4.2602293490066305,7.675418672149259,16.07540936920723
state,Ondo,cases,20,6469.8365907886455,1739.252333327908,2381.909592136876,3959.3326257266194,8907.533886977742,17820.156779753248
state,Ondo,hospitalizations,20,105.08646414452654,35.69820547858677,47.1320996204834,70.18424811844177,142.07185528819437,258.8898349296937
state,Ondo,deaths,20,2.060734985715772,0.5718981766104974,0.5718981766104974,1.1480853204739239,2.5271061617007886,6.426968034300111
state,Ondo,cases,21,2939.137265621455,951.5223319762091,1217.130576566452,1864.1646516460924,4037.007441739218,7495.337389830978
state,Ondo,hospitalizations,21,55.31057303423174,13.48701901802859,19.49289912896902,35.409311727785294,75.27040232707209,151.6729415340319
state,Ondo,deaths,21,3.2459359364000537,0.7679625416780937,0.9890374286263125,2.1138803922358957,4.191165101922076,9.731300996984146
state,Ondo,cases,22,2584.3127535434364,758.4146951412113,1028.4450979068156,1661.4878931049989,3540.803931950394,6861.425699927132
state,Ondo,hospitalizations,22,38.29642735241124,10.818041121822553,14.61672499916908,23.73722937427331,52.87870442247888,105.56060868962855
state,Ondo,deaths,22,1.9316542503227192,0.5259133082959812,0.5259133082959812,1.1120528543841186,2.35929778503434,5.7852598329936775
state,Ondo,cases,23,3249.705950440471,737.1208602015375,1035.1069283050035,2060.952740831909,4441.15690097187,8937.730556550106
state,Ondo,hospitalizations,23,64.60295455657261,16.549220855562346,23.110653107953674,42.02452295830847,88.7495722563828,175.3239445630419
state,Ondo,deaths,23,1.8891823567544748,0.6539128466739585,0.6539128466739585,1.086088261474817,2.3651356654198494,5.299034210086968
state,Ondo,cases,24,5621.09487376922,1884.7658505382951,2412.040734456481,3540.8159132228275,7557.878331700169,14389.052505568476
state,Ondo,hospitalizations,24,106.84302530576717,23.71183043840033,37.291336757143476,72.16778720636302,142.3958510856544,294.0828862472681
state,Ondo,deaths,24,5.769117869224098,1.1871691887929692,2.066895643264409,4.129559559256703,7.180145776793546,16.443304164075602
state,Ondo,cases,25,10237.117893834306,2766.5033630249304,3740.8448917281867,6488.842714050096,14053.571858613544,27031.572789447335
state,Ondo,hospitalizations,25,154.19018019576038,33.96742604127818,52.579858574857994,103.68767413034462,221.86492593585342,411.4508787714524
